     36.5901      24.1748       1.7639
     12.0427      12.0427       0.7105
     11.6511      11.6511       0.5661
     11.5370      11.5370       0.4542
      9.7757       9.7757       0.3731
      4.0157       4.0157       0.1863
      2.5552       2.5552       0.1299
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
