     62.6012      28.7904       2.5277
      8.8567       8.8567       0.5646
      8.7707       8.7707       0.4631
      8.2816       8.2816       0.3946
      6.6168       6.6168       0.3088
      4.8790       4.8790       0.2315
      1.9794       1.9794       0.1396
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
