    227.2277     147.9901      19.6052
    179.0924     118.6386      14.0199
    165.9985     112.3513      10.9596
    148.3388     107.6919       8.5155
    143.0617     103.7957       7.1990
    132.8915      95.3254       6.0965
    122.5215      89.9573       5.1157
     76.0992      37.1122       3.4548
     64.8231      34.8062       2.7101
     44.0038      22.2531       1.8824
