    119.9475      58.9873       7.6160
     67.0802      33.5547       4.3494
     26.6478      18.8595       2.4489
     25.6057      18.2738       2.0298
     17.3997      17.3997       1.3093
     15.7380      15.7380       1.0076
      5.7559       5.7559       0.3886
      5.2748       5.2748       0.3281
      4.3640       4.3640       0.2681
      3.3577       3.3577       0.2082
