    466.3371      78.2086      29.0238
    198.7458     104.6560      15.3262
    115.2456      58.9592       9.4342
     99.0227      83.2215       6.9741
     39.4293      39.4293       3.7998
     35.8084      35.8084       3.0431
     34.4286      34.4286       2.4923
     32.5434      32.5434       2.0652
     30.5712      30.5712       1.6504
     28.9411      28.9411       1.3361
