    209.8423      65.8906      19.6718
    105.4705      50.5183       9.8728
     90.8421      47.2536       6.5231
     61.8594      28.6196       3.9636
     43.2885      25.9180       2.4814
     36.4619      20.1323       1.8909
     32.7001      18.7843       1.4644
     15.7780      15.7780       0.5926
      2.3284       2.3284       0.1515
      0.0000       0.0000       0.0000
