    360.7863     131.3889      18.3605
    199.6819      41.2666      10.7366
     94.4392      38.2912       5.2890
     77.3049      34.9185       3.7898
     46.4476      22.8118       2.4065
     21.1204      21.1204       1.0186
     19.0687      19.0687       0.7559
     15.6952      15.6952       0.5625
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
