261.233 121.545  21.297
184.028  97.929  14.309
151.750  63.384  10.359
118.143  54.057   7.267
100.294  52.560   5.225
 87.157  51.097   3.853
 38.692  22.730   1.745
  8.635   8.635   0.657
  6.986   6.986   0.475
  4.108   4.108   0.291
