234.190 113.038  18.244
146.191  45.863  11.044
114.093  66.157   7.324
 80.422  28.185   4.712
 56.212  22.556   2.883
 28.646  21.709   1.394
  9.733   9.733   0.683
 14.387   8.912   0.811
  8.492   8.492   0.528
 12.231   7.849   0.633
