     62.6739      40.1448       4.4249
     29.4349      21.4338       2.2416
     10.5208      10.5208       1.2433
      7.9050       7.9050       0.8018
      4.5885       4.5885       0.4236
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
