    243.8497     116.8900      29.3271
    188.3100     108.7106      20.8194
    170.3976     104.9680      15.4453
    145.2276     101.0507      10.8730
    107.8312      57.5310       7.9669
     67.8298      56.9366       5.1365
     52.5693      33.5164       4.1224
     42.1049      29.9830       3.0741
     39.9053      28.3707       2.6305
     37.0538      26.4724       2.2225
