      8.0348       8.0348       0.7003
      6.0440       6.0440       0.5066
      5.2883       5.2883       0.4104
      4.6888       4.6888       0.3169
      3.2378       3.2378       0.2314
      2.4127       2.4127       0.1642
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
