    586.9299     117.8132      21.6698
    116.2108      38.6315       5.5935
     79.9120      30.3919       3.5627
     38.0846      18.7379       1.9783
     27.8183      16.3683       1.1570
     14.3240      14.3240       0.5069
      9.2782       4.7977       0.4203
      2.3328       1.5176       0.2088
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
