286.901 127.513  24.793
203.064  73.313  15.829
130.192  51.269  10.412
114.848  50.074   7.624
 74.917  55.882   4.842
 15.376   7.842   1.032
 33.643  33.643   1.794
 25.862  14.024   1.496
  4.322   4.322   0.266
  1.315   1.315   0.128
