614.668 123.944  27.194
259.157  38.904  12.757
127.568  31.804   6.991
 99.584  25.954   5.355
 81.486  25.114   3.646
 68.409  24.281   2.884
 23.946  15.084   1.124
 13.866  13.866   0.739
 12.124  12.124   0.587
  9.238   9.238   0.439
