235.104 105.152  22.280
167.002  54.791  13.824
119.145  51.972   8.391
 82.560  42.191   5.472
 76.937  38.784   4.321
 36.674  36.674   1.670
 35.313  35.313   1.411
 24.841  12.663   1.318
  9.305   4.717   0.551
  3.346   3.346   0.203
