271.946  92.479  25.885
211.055 104.818  16.970
167.475  62.998  11.991
 91.867  44.838   7.136
 52.148  33.502   3.689
 30.591  30.591   1.720
 27.782  19.174   1.527
  0.000   0.000   0.000
  1.519   1.519   0.113
  0.000   0.000   0.000
