250.753 127.735  22.371
184.095  99.552  14.899
161.661  58.550  10.912
 81.273  51.363   5.842
 96.822  50.064   5.620
 56.173  56.173   2.528
 14.446   7.521   0.798
  8.241   8.241   0.635
  6.097   6.097   0.438
  2.239   2.239   0.202
