263.912 154.638  21.522
173.223 101.359  13.862
152.310  88.089  10.187
123.329  77.243   7.376
100.840  36.113   5.387
 55.094  44.485   2.687
 30.283  20.362   1.388
  9.173   9.173   0.691
  7.971   7.971   0.535
  5.568   5.568   0.380
