238.523 168.771  22.283
167.682 120.911  12.597
128.679  46.214   8.951
 98.989  56.423   5.941
 77.367  39.096   4.368
 71.947  36.672   3.509
 18.041  18.041   0.929
 25.639  13.947   1.368
  4.582   4.582   0.295
  4.055   2.683   0.324
