    147.4558      54.3509       8.6666
    108.4498      45.5430       6.0002
     63.4764      32.5975       3.5410
     57.3840      29.6800       2.7987
     53.5925      27.7495       2.2362
     31.6656      25.7102       1.3203
      4.9095       4.9095       0.2256
      2.4810       2.4810       0.1532
      0.0000       0.0000       0.0000
      0.0000       0.0000       0.0000
